postcode,Venue Locality,LGA,Federal Electorate,Vic State electorate,Venues,Master Table
2820,BAKERS SWAMP,Dubbo Regional,Calare,,,
2820,BODANGORA,Dubbo Regional,Calare,,,
2820,COMOBELLA,Dubbo Regional,Calare,,,
2820,CURRA CREEK,Dubbo Regional,Calare,,,
2820,DRIPSTONE,Dubbo Regional,Calare,,,
2820,FARNHAM,Dubbo Regional,Calare,,,
2820,GOLLAN,Dubbo Regional,Calare,,,
2820,LAKE BURRENDONG,Dubbo Regional,Calare,,,
2820,MARYVALE,Dubbo Regional,Calare,,,
2820,MEDWAY,Dubbo Regional,Calare,,,
2820,MONTEFIORES,Dubbo Regional,Calare,,,
2820,MOOKERAWA,Dubbo Regional,Calare,,,
2820,MOUNT AQUILA,Dubbo Regional,Calare,,,
2820,MOUNT ARTHUR,Dubbo Regional,Calare,,,
2820,MUMBIL,Dubbo Regional,Calare,,,
2820,NANIMA,Dubbo Regional,Calare,,,
2820,NEUREA,Dubbo Regional,Calare,,,
2820,NORTH YEOVAL,Dubbo Regional,Calare,,,
2820,SPICERS CREEK,Dubbo Regional,Calare,,,
2820,STUART TOWN,Dubbo Regional,Calare,,,
2820,SUNTOP,Dubbo Regional,Calare,,,
2820,WALMER,Dubbo Regional,Calare,,,
2820,WELLINGTON,Dubbo Regional,Calare,,,
2820,WUULUMAN,Dubbo Regional,Calare,,,
2820,YARRAGAL,Dubbo Regional,Calare,,,
2821,BURROWAY,Narromine,Parkes,,,
2821,NARROMINE,Narromine,Parkes,,,
2821,WYANGA,Narromine,Parkes,,,
2822,BALLADORAN,Gilgandra,Parkes,,,
2822,EUMUNGERIE,Gilgandra,Parkes,,,
2823,BUNDEMAR,Narromine,Parkes,,,
2823,CATHUNDRAL,Narromine,Parkes,,,
2823,DANDALOO,Narromine,Parkes,,,
2823,GIN GIN,Narromine,Parkes,,,
2823,TRANGIE,Narromine,Parkes,,,
2824,BEEMUNNEL,Warren,Parkes,,,
2824,BULLAGREEN,Warren,Parkes,,,
2824,EENAWEENA,Warren,Parkes,,,
2824,MARTHAGUY,Warren,Parkes,,,
2824,MOUNT FOSTER,Warren,Parkes,,,
2824,MOUNT HARRIS,Warren,Parkes,,,
2824,MUMBLEBONE PLAIN,Warren,Parkes,,,
2824,OXLEY,Warren,Parkes,,,
2824,PIGEONBAH,Warren,Parkes,,,
2824,PINE CLUMP,Warren,Parkes,,,
2824,RAVENSWOOD,Warren,Parkes,,,
2824,RED HILL,Warren,Parkes,,,
2824,SNAKES PLAIN,Warren,Parkes,,,
2824,TENANDRA,Warren,Parkes,,,
2824,WARREN,Warren,Parkes,,,
2825,BABINDA,Bogan,Parkes,,,
2825,BOGAN,Bogan,Parkes,,,
2825,BUDDABADAH,Bogan,Parkes,,,
2825,CANONBA,Bogan,Parkes,,,
2825,HONEYBUGLE,Bogan,Parkes,,,
2825,MIANDETTA,Bogan,Parkes,,,
2825,MULLA,Bogan,Parkes,,,
2825,MULLENGUDGERY,Bogan,Parkes,,,
2825,MURRAWOMBIE,Warren,Parkes,,,
2825,NYNGAN,Bogan,Parkes,,,
2825,PANGEE,Bogan,Parkes,,,
2825,WARRIGAL,Bogan,Parkes,,,
2826,BOGAN,Narromine,Parkes,,,
2826,NEVERTIRE,Narromine,Parkes,,,
2827,BEARBONG,Gilgandra,Parkes,,,
2827,BIDDON,Gilgandra,Parkes,,,
2827,BREELONG,Gilgandra,Parkes,,,
2827,COLLIE,Gilgandra,Parkes,,,
2827,CURBAN,Gilgandra,Parkes,,,
2827,GILGANDRA,Gilgandra,Parkes,,,
2827,MERRIGAL,Gilgandra,Parkes,,,
2828,ARMATREE,Gilgandra,Parkes,,,
2828,BLACK HOLLOW,Gilgandra,Parkes,,,
2828,BOURBAH,Gilgandra,Parkes,,,
2828,GULARGAMBONE,Gilgandra,Parkes,,,
2828,MOUNT TENANDRA,Gilgandra,Parkes,,,
2828,QUANDA,Coonamble,Parkes,,,
2828,TONDERBURINE,Gilgandra,Parkes,,,
2828,WARRUMBUNGLE,Gilgandra,Parkes,,,
2829,BILLEROY,Coonamble,Parkes,,,
2829,COMBARA,Coonamble,Parkes,,,
2829,CONIMBIA,Coonamble,Parkes,,,
2829,COONAMBLE,Coonamble,Parkes,,,
2829,GILGOOMA,Coonamble,Parkes,,,
2829,GUNGALMAN,Coonamble,Parkes,,,
2829,MAGOMETON,Coonamble,Parkes,,,
2829,NEBEA,Coonamble,Parkes,,,
2829,PINE GROVE,Coonamble,Parkes,,,
2829,TERIDGERIE,Coonamble,Parkes,,,
2829,TOOLOON,Coonamble,Parkes,,,
2829,URAWILKIE,Coonamble,Parkes,,,
2829,WINGADEE,Coonamble,Parkes,,,
2830,BALLIMORE,Dubbo Regional,Parkes,,,
2830,BARBIGAL,Dubbo Regional,Parkes,,,
2830,BENI,Dubbo Regional,Parkes,,,
2830,BOOTHENBA,Dubbo Regional,Parkes,,,
2830,BROCKLEHURST,Dubbo Regional,Parkes,,,
2830,CUMBOOGLE,Dubbo Regional,Parkes,,,
2830,DELROY GARDENS,Dubbo Regional,Parkes,,,
2830,DICKYGUNDI,Dubbo Regional,Parkes,,,
2830,DUBBO,Dubbo Regional,Parkes,,,
2830,DUBBO DC,Dubbo Regional,Parkes,,,
2830,DUBBO EAST,Dubbo Regional,Parkes,,,
2830,DUBBO GROVE,Dubbo Regional,Parkes,,,
2830,DUBBO WEST,Dubbo Regional,Parkes,,,
2830,ESCHOL,Dubbo Regional,Parkes,,,
2830,EULOMOGO,Dubbo Regional,Parkes,,,
2830,GOONOO FOREST,Dubbo Regional,Parkes,,,
2830,KICKABIL,Dubbo Regional,Parkes,,,
2830,MANERA HEIGHTS,Dubbo Regional,Parkes,,,
2830,MINORE,Dubbo Regional,Parkes,,,
2830,MOGRIGUY,Dubbo Regional,Parkes,,,
2830,MURONBUNG,Dubbo Regional,Parkes,,,
2830,ORANA HEIGHTS,Dubbo Regional,Parkes,,,
2830,RAWSONVILLE,Dubbo Regional,Parkes,,,
2830,TALBRAGAR,Dubbo Regional,Parkes,,,
2830,TERRAMUNGAMINE,Dubbo Regional,Parkes,,,
2830,TOONGI,Dubbo Regional,Parkes,,,
2830,TROY JUNCTION,Dubbo Regional,Parkes,,,
2830,WAMBANGALANG,Dubbo Regional,Parkes,,,
2830,WHYLANDRA CROSSING,Dubbo Regional,Parkes,,,
2831,ARMATREE,Bogan,Parkes,,,
2831,BALLADORAN,Bogan,Parkes,,,
2831,BRENDA,Bogan,Parkes,,,
2831,BULLAGREEN,Bogan,Parkes,,,
2831,BYROCK,Bogan,Parkes,,,
2831,CARINDA,Bogan,Parkes,,,
2831,COOLABAH,Bogan,Parkes,,,
2831,ELONG ELONG,Bogan,Parkes,,,
2831,EUMUNGERIE,Bogan,Parkes,,,
2831,GEURIE,Bogan,Parkes,,,
2831,GIRILAMBONE,Bogan,Parkes,,,
2831,GOODOOGA,Bogan,Parkes,,,
2831,HERMIDALE,Bogan,Parkes,,,
2831,MACQUARIE MARSHES,Coonamble,Parkes,,,
2831,MERRYGOEN,Bogan,Parkes,,,
2831,MURIEL,Bogan,Parkes,,,
2831,NEILREX,Bogan,Parkes,,,
2831,NEVERTIRE,Bogan,Parkes,,,
2831,NUBINGERIE,Bogan,Parkes,,,
2831,NYMAGEE,Bogan,Parkes,,,
2831,PINE CLUMP,Bogan,Parkes,,,
2831,PONTO,Bogan,Parkes,,,
2831,QUAMBONE,Bogan,Parkes,,,
2831,TERRABELLA,Bogan,Parkes,,,
2831,THE MARRA,Bogan,Parkes,,,
2831,TOORAWEENAH,Bogan,Parkes,,,
2831,WESTELLA,Bogan,Parkes,,,
2831,WONGARBON,Bogan,Parkes,,,
2832,ANGLEDOOL,Walgett,Parkes,,,
2832,BOOROOMA,Walgett,Parkes,,,
2832,BULYEROI,Walgett,Parkes,,,
2832,COME BY CHANCE,Walgett,Parkes,,,
2832,CRYON,Walgett,Parkes,,,
2832,CUMBORAH,Walgett,Parkes,,,
2832,GRAWIN OPAL FIELDS,Walgett,Parkes,,,
2832,WALGETT,Walgett,Parkes,,,
2833,COLLARENEBRI,Walgett,Parkes,,,
2834,ANGLEDOOL,Walgett,Parkes,,,
2834,LIGHTNING RIDGE,Walgett,Parkes,,,
2835,BULLA,Cobar,Parkes,,,
2835,CANBELEGO,Cobar,Parkes,,,
2835,COBAR,Cobar,Parkes,,,
2835,CUBBA,Cobar,Parkes,,,
2835,GILGUNNIA,Cobar,Parkes,,,
2835,IRYMPLE,Cobar,Parkes,,,
2835,KERRIGUNDI,Cobar,Parkes,,,
2835,KULWIN,Cobar,Parkes,,,
2835,LERIDA,Cobar,Parkes,,,
2835,NOONA,Cobar,Parkes,,,
2835,SANDY CREEK,Cobar,Parkes,,,
2835,TINDAREY,Cobar,Parkes,,,
2836,GEMVILLE,Central Darling,Parkes,,,
2836,WHITE CLIFFS,Central Darling,Parkes,,,
2836,WILCANNIA,Central Darling,Parkes,,,
2838,GOODOOGA,Brewarrina,Parkes,,,
2839,BREWARRINA,Brewarrina,Parkes,,,
2839,COLLERINA,Brewarrina,Parkes,,,
2839,GONGOLGON,Brewarrina,Parkes,,,
2839,NARRAN LAKE,Brewarrina,Parkes,,,
2839,TALAWANTA,Brewarrina,Parkes,,,
2839,WEILMORINGLE,Brewarrina,Parkes,,,
2840,BARRINGUN,Bourke,Parkes,,,
2840,BOURKE,Bourke,Parkes,,,
2840,ENNGONIA,Bourke,Parkes,,,
2840,FORDS BRIDGE,Bourke,Parkes,,,
2840,GUMBALIE,Bourke,Parkes,,,
2840,GUNDERBOOKA,Bourke,Parkes,,,
2840,HUNGERFORD,Bourke,Parkes,,,
2840,LOUTH,Bourke,Parkes,,,
2840,NORTH BOURKE,Bourke,Parkes,,,
2840,TILPA,Bourke,Parkes,,,
2840,URISINO,Bourke,Parkes,,,
2840,WANAARING,Bourke,Parkes,,,
2840,YANTABULLA,Bourke,Parkes,,,
2842,MENDOORAN,Gilgandra,Parkes,,,
2842,MOLLYAN,Warrumbungle Shire,Parkes,,,
2842,NEW MOLLYAN,Gilgandra,Parkes,,,
2842,YARRAGRIN,Gilgandra,Parkes,,,
2843,COOLAH,Warrumbungle Shire,Parkes,,,
2844,BIRRIWA,Warrumbungle Shire,Parkes,,,
2844,COBBORA,Warrumbungle Shire,Parkes,,,
2844,DUNEDOO,Warrumbungle Shire,Parkes,,,
2844,LEADVILLE,Warrumbungle Shire,Parkes,,,
2845,ANGUS PLACE,Lithgow,Calare,,,
2845,WALLERAWANG,Lithgow,Calare,,,
2846,AIRLY,Lithgow,Calare,,,
2846,CAPERTEE,Lithgow,Calare,,,
2846,GLEN DAVIS,Lithgow,Calare,,,
2846,KANGAROO FLAT,Lithgow,Calare,,,
2846,ROUND SWAMP,Lithgow,Calare,,,
2847,PIPERS FLAT,Lithgow,Calare,,,
2847,PORTLAND,Lithgow,Calare,,,
2848,BROGANS CREEK,Mid-Western Regional,Calare,,,
2848,CHARBON,Mid-Western Regional,Calare,,,
2848,CLANDULLA,Mid-Western Regional,Calare,,,
2848,KANDOS,Mid-Western Regional,Calare,,,
2849,BOGEE,Mid-Western Regional,Calare,,,
2849,BREAKFAST CREEK,Mid-Western Regional,Calare,,,
2849,BUDDEN,Mid-Western Regional,Calare,,,
2849,BYLONG,Mid-Western Regional,Calare,,,
2849,CAMBOON,Mid-Western Regional,Calare,,,
2849,CARWELL,Mid-Western Regional,Calare,,,
2849,COGGAN,Mid-Western Regional,Calare,,,
2849,COXS CREEK,Mid-Western Regional,Calare,,,
2849,COXS CROWN,Mid-Western Regional,Calare,,,
2849,DABEE,Mid-Western Regional,Calare,,,
2849,DUNGEREE,Mid-Western Regional,Calare,,,
2849,DUNVILLE LOOP,Mid-Western Regional,Calare,,,
2849,GINGHI,Mid-Western Regional,Calare,,,
2849,GLEN ALICE,Mid-Western Regional,Calare,,,
2849,GROWEE,Mid-Western Regional,Calare,,,
2849,KELGOOLA,Mid-Western Regional,Calare,,,
2849,LEE CREEK,Mid-Western Regional,Calare,,,
2849,MOUNT MARSDEN,Mid-Western Regional,Calare,,,
2849,MURRUMBO,Mid-Western Regional,Calare,,,
2849,NULLO MOUNTAIN,Mid-Western Regional,Calare,,,
2849,OLINDA,Mid-Western Regional,Calare,,,
2849,PINNACLE SWAMP,Mid-Western Regional,Calare,,,
2849,PYANGLE,Mid-Western Regional,Calare,,,
2849,REEDY CREEK,Mid-Western Regional,Calare,,,
2849,RYLSTONE,Mid-Western Regional,Calare,,,
2849,UPPER BYLONG,Mid-Western Regional,Calare,,,
2849,UPPER GROWEE,Mid-Western Regional,Calare,,,
2849,UPPER NILE,Mid-Western Regional,Calare,,,
2849,WIRRABA,Mid-Western Regional,Calare,,,
2850,AARONS PASS,Mid-Western Regional,Calare,,,
2850,APPLE TREE FLAT,Mid-Western Regional,Calare,,,
2850,AVISFORD,Mid-Western Regional,Calare,,,
2850,BARA,Mid-Western Regional,Calare,,,
2850,BARIGAN,Mid-Western Regional,Calare,,,
2850,BEN BUCKLEY,Mid-Western Regional,Calare,,,
2850,BOCOBLE,Mid-Western Regional,Calare,,,
2850,BOMBIRA,Mid-Western Regional,Calare,,,
2850,BOTOBOLAR,Mid-Western Regional,Calare,,,
2850,BUCKAROO,Mid-Western Regional,Calare,,,
2850,BUDGEE BUDGEE,Mid-Western Regional,Calare,,,
2850,BURRUNDULLA,Mid-Western Regional,Calare,,,
2850,CAERLEON,Mid-Western Regional,Calare,,,
2850,CANADIAN LEAD,Mid-Western Regional,Calare,,,
2850,CARCALGONG,Mid-Western Regional,Calare,,,
2850,COLLINGWOOD,Mid-Western Regional,Calare,,,
2850,COOKS GAP,Mid-Western Regional,Calare,,,
2850,COOYAL,Mid-Western Regional,Calare,,,
2850,CROSS ROADS,Mid-Western Regional,Calare,,,
2850,CUDGEGONG,Mid-Western Regional,Calare,,,
2850,CULLENBONE,Mid-Western Regional,Calare,,,
2850,CUMBO,Mid-Western Regional,Calare,,,
2850,ERUDGERE,Mid-Western Regional,Calare,,,
2850,EURUNDEREE,Mid-Western Regional,Calare,,,
2850,FROG ROCK,Mid-Western Regional,Calare,,,
2850,GALAMBINE,Mid-Western Regional,Calare,,,
2850,GLEN AYR,Mid-Western Regional,Calare,,,
2850,GRATTAI,Mid-Western Regional,Calare,,,
2850,GREEN GULLY,Mid-Western Regional,Calare,,,
2850,GULGAMREE,Mid-Western Regional,Calare,,,
2850,HARGRAVES,Mid-Western Regional,Calare,,,
2850,HAVILAH,Mid-Western Regional,Calare,,,
2850,HAYES GAP,Mid-Western Regional,Calare,,,
2850,HILL END,Mid-Western Regional,Calare,,,
2850,HOME RULE,Mid-Western Regional,Calare,,,
2850,ILFORD,Mid-Western Regional,Calare,,,
2850,KAINS FLAT,Mid-Western Regional,Calare,,,
2850,LINBURN,Mid-Western Regional,Calare,,,
2850,LONG CREEK,Mid-Western Regional,Calare,,,
2850,LUE,Mid-Western Regional,Calare,,,
2850,MAITLAND BAR,Mid-Western Regional,Calare,,,
2850,MENAH,Mid-Western Regional,Calare,,,
2850,MEROO,Mid-Western Regional,Calare,,,
2850,MILLSVILLE,Mid-Western Regional,Calare,,,
2850,MILROY,Mid-Western Regional,Calare,,,
2850,MOGO,Mid-Western Regional,Calare,,,
2850,MONIVAE,Mid-Western Regional,Calare,,,
2850,MOOLARBEN,Mid-Western Regional,Calare,,,
2850,MOUNT FROME,Mid-Western Regional,Calare,,,
2850,MOUNT KNOWLES,Mid-Western Regional,Calare,,,
2850,MUDGEE,Mid-Western Regional,Calare,,,
2850,MULLAMUDDY,Mid-Western Regional,Calare,,,
2850,MUNGHORN,Mid-Western Regional,Calare,,,
2850,MURRAGAMBA,Mid-Western Regional,Calare,,,
2850,PIAMBONG,Mid-Western Regional,Calare,,,
2850,PUTTA BUCCA,Mid-Western Regional,Calare,,,
2850,PYRAMUL,Mid-Western Regional,Calare,,,
2850,QUEENS PINCH,Mid-Western Regional,Calare,,,
2850,RIVERLEA,Mid-Western Regional,Calare,,,
2850,RUNNING STREAM,Mid-Western Regional,Calare,,,
2850,SALLYS FLAT,Mid-Western Regional,Calare,,,
2850,SPRING FLAT,Mid-Western Regional,Calare,,,
2850,ST FILLANS,Mid-Western Regional,Calare,,,
2850,STONY CREEK,Mid-Western Regional,Calare,,,
2850,TAMBAROORA,Mid-Western Regional,Calare,,,
2850,TICHULAR,Mid-Western Regional,Calare,,,
2850,TOTNES VALLEY,Mid-Western Regional,Calare,,,
2850,TRIAMBLE,Mid-Western Regional,Calare,,,
2850,TURILL,Mid-Western Regional,Calare,,,
2850,TWELVE MILE,Mid-Western Regional,Calare,,,
2850,ULAN,Mid-Western Regional,Calare,,,
2850,ULLAMALLA,Mid-Western Regional,Calare,,,
2850,WILBETREE,Mid-Western Regional,Calare,,,
2850,WILPINJONG,Mid-Western Regional,Calare,,,
2850,WINDEYER,Mid-Western Regional,Calare,,,
2850,WOLLAR,Mid-Western Regional,Calare,,,
2850,WORLDS END,Mid-Western Regional,Calare,,,
2850,YARRABIN,Mid-Western Regional,Calare,,,
2850,YARRAWONGA,Mid-Western Regional,Calare,,,
2852,BARNEYS REEF,Mid-Western Regional,Parkes,,,
2852,BERYL,Mid-Western Regional,Parkes,,,
2852,BIRAGANBIL,Mid-Western Regional,Parkes,,,
2852,BUNGABA,Mid-Western Regional,Parkes,,,
2852,COPE,Mid-Western Regional,Parkes,,,
2852,CUMBANDRY,Mid-Western Regional,Parkes,,,
2852,GOOLMA,Mid-Western Regional,Parkes,,,
2852,GULGONG,Mid-Western Regional,Parkes,,,
2852,GUNTAWANG,Mid-Western Regional,Parkes,,,
2852,MEBUL,Mid-Western Regional,Parkes,,,
2852,MEROTHERIE,Mid-Western Regional,Parkes,,,
2852,STUBBO,Mid-Western Regional,Parkes,,,
2852,TALLAWANG,Mid-Western Regional,Parkes,,,
2852,TWO MILE FLAT,Mid-Western Regional,Parkes,,,
2864,BOREE,Cabonne,Calare,,,
2864,BOWAN PARK,Cabonne,Calare,,,
2864,CUDAL,Cabonne,Calare,,,
2864,MURGA,Cabonne,Calare,,,
2864,TOOGONG,Cabonne,Calare,,,
2865,BOCOBRA,Cabonne,Calare,,,
2865,GUMBLE,Cabonne,Calare,,,
2865,MANILDRA,Cabonne,Calare,,,
2866,AMAROO,Cabonne,Calare,,,
2866,BOOMEY,Cabonne,Calare,,,
2866,CUNDUMBUL,Cabonne,Calare,,,
2866,EUCHAREENA,Cabonne,Calare,,,
2866,GARRA,Cabonne,Calare,,,
2866,LARRAS LEE,Cabonne,Calare,,,
2866,MOLONG,Cabonne,Calare,,,
2866,THE SHADES,Cabonne,Calare,,,
2866,WARNECLIFFE,Cabonne,Calare,,,
2867,BALDRY,Cabonne,Calare,,,
2867,CUMNOCK,Cabonne,Calare,,,
2867,EURIMBLA,Cabonne,Calare,,,
2867,EURIMBULA,Cabonne,Calare,,,
2867,LOOMBAH,Cabonne,Calare,,,
2867,YULLUNDRY,Cabonne,Calare,,,
2868,BOURNEWOOD,Dubbo Regional,Calare,,,
2868,NORTH YEOVAL,Dubbo Regional,Calare,,,
2868,OBLEY,Dubbo Regional,Calare,,,
2868,YEOVAL,Dubbo Regional,Calare,,,
2869,MUNGERY,Parkes,Riverina,,,
2869,PEAK HILL,Parkes,Riverina,,,
2869,TOMINGLEY,Parkes,Riverina,,,
2869,TREWILGA,Parkes,Riverina,,,
2870,ALECTOWN,Parkes,Riverina,,,
2870,BEARGAMIL,Parkes,Riverina,,,
2870,BINDOGUNDRA,Parkes,Riverina,,,
2870,BROLGAN,Parkes,Riverina,,,
2870,BUMBERRY,Parkes,Riverina,,,
2870,COOKAMIDGERA,Parkes,Riverina,,,
2870,COOKS MYALLS,Parkes,Riverina,,,
2870,DAROOBALGIE,Parkes,Riverina,,,
2870,GOOBANG,Parkes,Riverina,,,
2870,GOONUMBLA,Parkes,Riverina,,,
2870,KADINA,Parkes,Riverina,,,
2870,MANDAGERY,Parkes,Riverina,,,
2870,MICKIBRI,Parkes,Riverina,,,
2870,MUGINCOBLE,Parkes,Riverina,,,
2870,NANARDINE,Parkes,Riverina,,,
2870,PARKES,Parkes,Riverina,,,
2870,PARKESBOROUGH,Parkes,Riverina,,,
2870,SHALLOW RUSH,Parkes,Riverina,,,
2870,TICHBORNE,Parkes,Riverina,,,
2871,BANDON,Forbes,Riverina,,,
2871,BEDGERABONG,Forbes,Riverina,,,
2871,BEDGEREBONG,Forbes,Riverina,,,
2871,BUNDABURRAH,Forbes,Riverina,,,
2871,CALARIE,Forbes,Riverina,,,
2871,CARRAWABBITY,Forbes,Riverina,,,
2871,CORINELLA,Forbes,Riverina,,,
2871,CUMBIJOWA,Forbes,Riverina,,,
2871,FAIRHOLME,Forbes,Riverina,,,
2871,FORBES,Forbes,Riverina,,,
2871,GAREMA,Forbes,Riverina,,,
2871,GRAWLIN,Forbes,Riverina,,,
2871,GUNNING GAP,Forbes,Riverina,,,
2871,JEMALONG,Forbes,Riverina,,,
2871,MULYANDRY,Forbes,Riverina,,,
2871,OOMA,Forbes,Riverina,,,
2871,PAYTENS BRIDGE,Forbes,Riverina,,,
2871,WARROO,Forbes,Riverina,,,
2871,WEELONG,Forbes,Riverina,,,
2871,WIRRINYA,Forbes,Riverina,,,
2871,YARRAGONG,Forbes,Riverina,,,
2873,ALBERT,Narromine,Parkes,,,
2873,FIVE WAYS,Bogan,Parkes,,,
2873,LANSDALE,Narromine,Parkes,,,
2873,MIAMLEY,Lachlan,Parkes,,,
2873,TOTTENHAM,Narromine,Parkes,,,
2874,TULLAMORE,Parkes,Riverina,,,
2874,YETHERA,Parkes,Riverina,,,
2875,BRUIE PLAINS,Parkes,Riverina,,,
2875,FIFIELD,Parkes,Riverina,,,
2875,OOTHA,Parkes,Riverina,,,
2875,THE TROFFS,Parkes,Riverina,,,
2875,TRUNDLE,Parkes,Riverina,,,
2875,YARRABANDAI,Forbes,Riverina,,,
2876,BOGAN GATE,Forbes,Riverina,,,
2876,BOTFIELDS,Forbes,Riverina,,,
2876,GUNNING GAP,Forbes,Riverina,,,
2876,GUNNINGBLAND,Forbes,Riverina,,,
2876,NELUNGALOO,Forbes,Riverina,,,
2877,BOBADAH,Lachlan,Riverina,,,
2877,BOONA MOUNT,Lachlan,Riverina,,,
2877,CONDOBOLIN,Lachlan,Riverina,,,
2877,DERRIWONG,Lachlan,Riverina,,,
2877,EREMERANG,Lachlan,Riverina,,,
2877,EUABALONG,Lachlan,Riverina,,,
2877,EUABALONG WEST,Lachlan,Riverina,,,
2877,GILGUNNIA,Cobar,Riverina,,,
2877,KIACATOO,Lachlan,Riverina,,,
2877,MILBY,Lachlan,Riverina,,,
2877,MOUNT HOPE,Lachlan,Riverina,,,
2877,MULGUTHRIE,Lachlan,Riverina,,,
2878,BEILPAJAH,Carrathool,Parkes,,,
2878,CONOBLE,Carrathool,Parkes,,,
2878,IVANHOE,Carrathool,Parkes,,,
2878,MANARA,Carrathool,Parkes,,,
2878,MOSSGIEL,Carrathool,Parkes,,,
2878,TRIDA,Carrathool,Parkes,,,
2879,COPI HOLLOW,Central Darling,Parkes,,,
2879,MENINDEE,Central Darling,Parkes,,,
2879,SUNSET STRIP,Broken Hill,Parkes,,,
2880,BROKEN HILL,Unincorporated NSW,Parkes,,,
2880,BROKEN HILL NORTH,Unincorporated NSW,Parkes,,,
2880,BROKEN HILL WEST,Unincorporated NSW,Parkes,,,
2880,BROUGHAMS GATE,Unincorporated NSW,Parkes,,,
2880,BURNS,Unincorporated NSW,Parkes,,,
2880,CAMERON CORNER,Unincorporated NSW,Parkes,,,
2880,EURIOWIE,Unincorporated NSW,Parkes,,,
2880,FOWLERS GAP,Broken Hill,Parkes,,,
2880,KINALUNG,Unincorporated NSW,Parkes,,,
2880,LITTLE TOPAR,Unincorporated NSW,Parkes,,,
2880,MILPARINKA,Unincorporated NSW,Parkes,,,
2880,MOUNT GIPPS,Unincorporated NSW,Parkes,,,
2880,MUTAWINTJI,Unincorporated NSW,Parkes,,,
2880,PACKSADDLE,Unincorporated NSW,Parkes,,,
2880,SILVERTON,Unincorporated NSW,Parkes,,,
2880,SOUTH BROKEN HILL,Unincorporated NSW,Parkes,,,
2880,STEPHENS CREEK,Unincorporated NSW,Parkes,,,
2880,TIBOOBURRA,Unincorporated NSW,Parkes,,,
2890,AUSTRALIAN DEFENCE FORCES,Mid-Western Regional,Canberra,,,
2890,FORCES,Mid-Western Regional,Canberra,,,
2891,INTERNATIONAL MC,Sydney,,,,
2891,SYDNEY GATEWAY FACILITY,Sydney,Canberra,,,
2898,LORD HOWE ISLAND,Coffs Harbour,Sydney,,,
2899,NORFOLK ISLAND,Albury,Bean,,,
2900,GREENWAY,Unincorporated ACT,Bean,,,
2900,TUGGERANONG,Unincorporated ACT,Bean,,,
2901,TUGGERANONG DC,Unincorporated ACT,Hume,,,
2902,KAMBAH,Unincorporated ACT,Bean,,,
2902,KAMBAH VILLAGE,Unincorporated ACT,Bean,,,
2903,ERINDALE CENTRE,Unincorporated ACT,Bean,,,
2903,OXLEY,Unincorporated ACT,Bean,,,
2903,WANNIASSA,Unincorporated ACT,Bean,,,
2904,FADDEN,Unincorporated ACT,Bean,,,
2904,GOWRIE,Unincorporated ACT,Bean,,,
2904,MACARTHUR,Unincorporated ACT,Bean,,,
2904,MONASH,Unincorporated ACT,Bean,,,
2905,BONYTHON,Unincorporated ACT,Bean,,,
2905,CALWELL,Unincorporated ACT,Bean,,,
2905,CHISHOLM,Unincorporated ACT,Bean,,,
2905,GILMORE,Unincorporated ACT,Bean,,,
2905,ISABELLA PLAINS,Unincorporated ACT,Bean,,,
2905,RICHARDSON,Unincorporated ACT,Bean,,,
2905,THEODORE,Unincorporated ACT,Bean,,,
2906,BANKS,Unincorporated ACT,Bean,,,
2906,CONDER,Unincorporated ACT,Bean,,,
2906,GORDON,Unincorporated ACT,Bean,,,
2911,CRACE,Unincorporated ACT,Fenner,,,
2911,MITCHELL,Unincorporated ACT,Fenner,,,
2912,GUNGAHLIN,Unincorporated ACT,Fenner,,,
2913,CASEY,Unincorporated ACT,Fenner,,,
2913,FRANKLIN,Unincorporated ACT,Fenner,,,
2913,GINNINDERRA VILLAGE,Unincorporated ACT,Fenner,,,
2913,NGUNNAWAL,Unincorporated ACT,Fenner,,,
2913,NICHOLLS,Unincorporated ACT,Fenner,,,
2913,PALMERSTON,Unincorporated ACT,Fenner,,,
2913,TAYLOR,Unincorporated ACT,Fenner,,,
2914,AMAROO,Unincorporated ACT,Fenner,,,
2914,BONNER,Unincorporated ACT,Fenner,,,
2914,FORDE,Unincorporated ACT,Fenner,,,
2914,HARRISON,Unincorporated ACT,Fenner,,,
2914,JACKA,Unincorporated ACT,Fenner,,,
2914,MONCRIEFF,Unincorporated ACT,Fenner,,,
2914,THROSBY,Unincorporated ACT,Fenner,,,
3000,MELBOURNE,Melbourne,Melbourne,,"The-Toff-550-3,170-Russell-550-6,Forum-Melbourne-550-8,St-Paul's-Cathedral-550-18,Section-8-150-19,Cherry-Bar-150-22,Morris-House-150-25",
3001,MELBOURNE,Melbourne,Maribyrnong,,,
3002,EAST MELBOURNE,Yarra,Melbourne,,,
3003,WEST MELBOURNE,Melbourne,Melbourne,,Drunken-Poet-30-13,
3004,MELBOURNE,Port Phillip,Macnamara,,,
3004,ST KILDA ROAD CENTRAL,Port Phillip,Macnamara,,,
3004,ST KILDA ROAD MELBOURNE,Port Phillip,Macnamara,,,
3005,WORLD TRADE CENTRE,Melbourne,Melbourne,,,
3006,SOUTH WHARF,Melbourne,Macnamara,,"Melbourne-Recital-Centre-550-1,Crown-Aviary-200-32",
3006,SOUTHBANK,Melbourne,Macnamara,,The-Palms-at-Crown--600-31,
